crf,preset,res,bitrate,vmaf,time
46,5,480,113,94.934684,79.904
46,5,720,184,94.560807,138.084
46,6,480,110,94.742621,67.500
46,6,720,180,94.326761,106.090
46,7,480,112,94.217671,51.986
46,7,720,184,93.641572,85.881
46,8,480,127,94.226341,42.661
46,8,720,204,93.477177,69.195
46,9,480,120,93.294533,36.003
46,9,720,172,91.943714,54.569
46,10,480,122,93.180821,34.921
46,10,720,171,91.278089,52.098
47,4,480,110,94.979797,109.129
47,4,720,179,94.616130,185.774
47,5,480,109,94.816965,81.446
47,5,720,177,94.442295,134.561
47,6,480,106,94.613032,65.986
47,6,720,173,94.184329,107.036
47,7,480,108,94.068657,52.445
47,7,720,176,93.472226,86.281
47,8,480,122,94.027368,43.177
47,8,720,196,93.315332,69.534
47,9,480,115,93.070340,36.065
47,9,720,163,91.685517,54.466
47,10,480,116,92.967022,34.291
47,10,720,162,91.023311,51.960
48,4,480,105,94.825917,109.894
48,4,720,171,94.463672,183.803
48,5,480,104,94.701206,80.685
48,5,720,169,94.303016,137.353
48,6,480,101,94.458425,67.389
48,6,720,165,94.038156,108.031
48,7,480,103,93.901264,51.736
48,7,720,167,93.294951,86.516
48,8,480,116,93.856947,43.027
48,8,720,186,93.112857,69.404
48,9,480,109,92.784805,36.445
48,9,720,155,91.369460,54.346
48,10,480,110,92.691077,33.853
48,10,720,153,90.727553,51.528
49,4,480,101,94.701349,113.027
49,4,720,163,94.312719,190.277
49,5,480,100,94.568824,83.858
49,5,720,162,94.159230,139.988
49,6,480,97,94.305611,69.984
49,6,720,158,93.888774,111.403
49,7,480,98,93.685524,52.381
49,7,720,159,93.103769,86.968
49,8,480,111,93.683116,43.208
49,8,720,177,92.919642,69.079
49,9,480,103,92.535016,36.322
49,9,720,146,91.064809,54.563
49,10,480,104,92.419337,34.583
49,10,720,145,90.401822,51.499
